match_group_id,in_CDHES,in_UN_TRC,in_UN_TRC_2,in_Rescate,date,geocode,perp1,perp2
6689,0,0,0,1,1989-04-24,43100,UNKNOWN,UNKNOWN
6690,0,0,0,1,1985-06-26,70400,PARAMILITARY,UNKNOWN
6691,0,0,0,1,1987-03-06,42000,ARMY,UNKNOWN
6692,0,0,0,1,1982-02-18,61600,PARAMILITARY,UNKNOWN
6693,0,0,0,1,1989-07-11,20100,OTHER,UNKNOWN
6694,0,0,0,1,1986-04-23,42800,ARMY,UNKNOWN
6695,0,0,0,1,1982-06-01,20100,ARMY,UNKNOWN
6696,0,0,0,1,1985-03-17,120000,UNKNOWN,UNKNOWN
6697,0,0,0,1,1989-08-02,130500,ARMY,UNKNOWN
6698,0,0,0,1,1981-07-25,61700,UNKNOWN,UNKNOWN
6699,0,0,0,1,1988-01-11,40300,ARMY,ARMY
6700,0,0,0,1,1988-09-13,60100,ARMY,UNKNOWN
6701,0,0,0,1,1983-10-12,51700,ARMY,UNKNOWN
6702,0,0,0,1,1982-09-25,61000,ARMY,UNKNOWN
6703,0,0,0,1,1988-02-04,81100,UNKNOWN,UNKNOWN
6704,0,0,0,1,1982-01-02,120100,OTHER,UNKNOWN
6705,0,0,0,1,1986-03-20,41800,ARMY,UNKNOWN
6706,0,0,0,1,1985-03-21,60000,UNKNOWN,UNKNOWN
6707,0,0,0,1,1987-07-15,61800,UNKNOWN,UNKNOWN
6708,0,0,0,1,1987-12-18,60100,UNKNOWN,UNKNOWN
6709,0,0,0,1,1984-10-12,60100,UNKNOWN,UNKNOWN
6710,0,0,0,1,1982-04-22,60100,OTHER,UNKNOWN
6711,0,0,0,1,1988-03-06,132200,UNKNOWN,UNKNOWN
6712,0,0,0,1,1986-03-23,41200,UNKNOWN,UNKNOWN
6713,0,0,0,1,1982-11-16,60600,OTHER,UNKNOWN
6714,0,0,0,1,1986-03-23,41200,UNKNOWN,UNKNOWN
6715,0,0,0,1,1986-03-23,41200,UNKNOWN,UNKNOWN
6716,0,0,0,1,1988-11-28,41800,UNKNOWN,UNKNOWN
6717,0,0,0,1,1982-05-05,60100,ARMY,UNKNOWN
6718,0,0,0,1,1989-07-27,50100,ARMY,UNKNOWN
6719,0,0,0,1,1989-02-28,41800,ARMY,UNKNOWN
6720,0,0,0,1,1985-06-05,71500,UNKNOWN,UNKNOWN
6721,0,0,0,1,1989-10-12,51600,UNKNOWN,UNKNOWN
6722,0,0,0,1,1989-11-26,132100,ARMY,UNKNOWN
6723,0,0,0,1,1983-09-14,61000,OTHER,UNKNOWN
6724,0,0,0,1,1988-01-19,110900,ARMY,UNKNOWN
6725,0,0,0,1,1986-10-09,60100,UNKNOWN,UNKNOWN
6726,0,0,0,1,1986-03-29,61900,ARMY,UNKNOWN
6727,0,0,0,1,1987-06-02,60100,UNKNOWN,UNKNOWN
6728,0,0,0,1,1988-04-06,50400,UNKNOWN,UNKNOWN
6729,0,0,0,1,1988-01-19,61800,OTHER,UNKNOWN
6730,0,0,0,1,1989-11-11,61800,UNKNOWN,UNKNOWN
6731,0,0,0,1,1988-05-25,61800,OTHER,UNKNOWN
6732,0,0,0,1,1990-03-03,51300,UNKNOWN,UNKNOWN
6733,0,0,0,1,1989-10-18,60100,OTHER,UNKNOWN
6734,0,0,0,1,1981-03-01,51000,ARMY,UNKNOWN
6735,0,0,0,1,1982-12-10,61000,PARAMILITARY,UNKNOWN
6736,0,0,0,1,1982-08-25,61800,NATIONAL POLICE,UNKNOWN
6737,0,0,0,1,1989-11-21,71500,UNKNOWN,UNKNOWN
6738,0,0,0,1,1990-03-12,60300,UNKNOWN,UNKNOWN
6739,0,0,0,1,1987-10-11,60100,UNKNOWN,UNKNOWN
6740,0,0,0,1,1985-08-01,20400,UNKNOWN,UNKNOWN
6741,0,0,0,1,1987-10-12,71500,UNKNOWN,UNKNOWN
6742,0,0,0,1,1987-10-12,52200,UNKNOWN,UNKNOWN
6743,0,0,0,1,1986-07-01,60100,OTHER,UNKNOWN
6744,0,0,0,1,1986-08-15,60600,ARMY,UNKNOWN
6745,0,0,0,1,1989-03-02,60100,UNKNOWN,UNKNOWN
6746,0,0,0,1,1989-03-01,61800,OTHER,UNKNOWN
6747,0,0,0,1,1988-01-21,20100,UNKNOWN,UNKNOWN
6748,0,0,0,1,1990-10-13,51300,UNKNOWN,UNKNOWN
6749,0,0,0,1,1989-12-15,60100,OTHER,UNKNOWN
6750,0,0,0,1,1981-07-15,71500,ARMY,UNKNOWN
6751,0,0,0,1,1989-11-11,60100,UNKNOWN,UNKNOWN
6752,0,0,0,1,1989-11-11,120100,UNKNOWN,UNKNOWN
6753,0,0,0,1,1988-03-22,60300,ARMY,UNKNOWN
6754,0,0,0,1,1985-11-06,40300,ARMY,UNKNOWN
6755,0,0,0,1,1988-10-02,60600,UNKNOWN,UNKNOWN
6756,0,0,0,1,1988-07-28,80100,ARMY,UNKNOWN
6757,0,0,0,1,1983-01-01,61500,PARAMILITARY,UNKNOWN
6758,0,0,0,1,1982-08-02,61000,OTHER,UNKNOWN
6759,0,0,0,1,1982-07-25,70100,ARMY,UNKNOWN
6760,0,0,0,1,1984-05-11,50000,UNKNOWN,UNKNOWN
6761,0,0,0,1,1989-01-22,71500,ARMY,UNKNOWN
6762,0,0,0,1,1990-07-05,60500,OTHER,UNKNOWN
6763,0,0,0,1,1986-05-12,110300,ARMY,UNKNOWN
6764,0,0,0,1,1986-03-29,61800,ARMY,UNKNOWN
6765,0,0,0,1,1986-03-05,41800,ARMY,UNKNOWN
6766,0,0,0,1,1989-11-09,50900,UNKNOWN,UNKNOWN
6767,0,0,0,1,1985-05-24,71500,ARMY,UNKNOWN
6768,0,0,0,1,1990-11-12,61300,OTHER,UNKNOWN
6769,0,0,0,1,1982-09-10,110100,PARAMILITARY,UNKNOWN
6770,0,0,0,1,1986-09-14,60300,ARMY,UNKNOWN
6771,0,0,0,1,1982-06-07,61800,ARMY,UNKNOWN
6772,0,0,0,1,1982-06-07,61000,ARMY,UNKNOWN
6773,0,0,0,1,1989-08-02,130500,ARMY,UNKNOWN
6774,0,0,0,1,1981-08-10,60100,ARMY,UNKNOWN
6775,0,0,0,1,1989-11-11,61800,UNKNOWN,UNKNOWN
6776,0,0,0,1,1989-11-11,20300,UNKNOWN,UNKNOWN
6777,0,0,0,1,1988-06-11,130000,NATIONAL POLICE,UNKNOWN
6778,0,0,0,1,1982-07-30,61000,UNKNOWN,UNKNOWN
6779,0,0,0,1,1990-04-01,10000,ARMY,UNKNOWN
6780,0,0,0,1,1980-11-07,70900,NATIONAL GUARD,UNKNOWN
6781,0,0,0,1,1981-11-03,140100,UNKNOWN,UNKNOWN
6782,0,0,0,1,1990-04-02,51300,ARMY,UNKNOWN
6783,0,0,0,1,1989-08-18,80100,UNKNOWN,UNKNOWN
6784,0,0,1,1,1987-11-05,60301,ARMY,UNKNOWN
6785,0,0,0,1,1989-07-08,10000,ARMY,UNKNOWN
6786,0,0,0,1,1988-06-13,60500,ARMY,UNKNOWN
6787,0,0,0,1,1989-04-16,60100,ARMY,UNKNOWN
6788,0,0,0,1,1983-11-02,20000,ARMY,UNKNOWN
6789,0,0,0,1,1982-08-10,60100,DEATH SQUAD,UNKNOWN
6790,0,0,0,1,1989-10-18,60100,OTHER,UNKNOWN
6791,0,0,0,1,1982-08-11,60100,OTHER,OTHER
6792,0,0,0,1,1988-05-27,60100,UNKNOWN,UNKNOWN
6793,0,0,0,1,1989-09-17,61500,UNKNOWN,UNKNOWN
6794,0,0,0,1,1984-04-25,130100,ARMY,UNKNOWN
6795,0,0,0,1,1986-03-19,41200,UNKNOWN,UNKNOWN
6796,0,0,0,1,1982-08-13,100100,NATIONAL GUARD,UNKNOWN
6797,0,0,0,1,1982-06-01,100000,UNKNOWN,UNKNOWN
6798,0,0,0,1,1989-01-14,40100,UNKNOWN,UNKNOWN
6799,0,0,0,1,1989-10-24,81500,UNKNOWN,UNKNOWN
6800,0,0,0,1,1982-05-13,60100,TREASURY POLICE,UNKNOWN
6801,0,0,0,1,1989-12-15,60100,UNKNOWN,UNKNOWN
6802,0,0,0,1,1982-09-06,20100,OTHER,UNKNOWN
6803,0,0,0,1,1988-10-15,61800,UNKNOWN,UNKNOWN
6804,0,0,0,1,1985-09-24,60600,OTHER,UNKNOWN
6805,0,0,1,1,1980-01-01,51900,UNKNOWN,UNKNOWN
6806,0,0,0,1,1981-07-18,60100,NATIONAL POLICE,UNKNOWN
6807,0,0,0,1,1988-06-24,40300,UNKNOWN,UNKNOWN
6808,0,0,0,1,1987-12-19,120100,OTHER,UNKNOWN
6809,0,0,0,1,1990-07-25,130300,ARMY,UNKNOWN
6810,0,0,0,1,1989-12-17,50100,UNKNOWN,UNKNOWN
6811,0,0,0,1,1989-11-11,120100,UNKNOWN,UNKNOWN
6812,0,0,0,1,1984-11-05,60300,OTHER,UNKNOWN
6813,0,0,0,1,1989-04-08,60900,OTHER,UNKNOWN
6814,0,0,0,1,1986-03-05,41800,ARMY,UNKNOWN
6815,0,0,0,1,1985-02-16,41500,ARMY,UNKNOWN
6816,0,0,0,1,1989-11-05,71500,UNKNOWN,UNKNOWN
6817,0,0,0,1,1980-07-08,60800,OTHER,UNKNOWN
6818,0,0,0,1,1983-10-12,51700,ARMY,UNKNOWN
6819,0,0,0,1,1982-07-05,60100,OTHER,UNKNOWN
6820,0,0,0,1,1988-11-24,61100,UNKNOWN,UNKNOWN
6821,0,0,0,1,1988-10-28,100700,PARAMILITARY,UNKNOWN
6822,0,0,0,1,1989-04-10,60100,UNKNOWN,UNKNOWN
6823,0,0,0,1,1982-11-15,60900,UNKNOWN,UNKNOWN
6824,0,0,0,1,1983-05-05,60100,UNKNOWN,UNKNOWN
6825,0,0,0,1,1989-04-26,60200,ARMY,UNKNOWN
6826,0,0,0,1,1987-12-15,110900,UNKNOWN,UNKNOWN
6827,0,0,0,1,1990-08-17,61900,UNKNOWN,UNKNOWN
6828,0,0,0,1,1986-03-05,41800,ARMY,UNKNOWN
6829,0,0,0,1,1987-03-22,50700,UNKNOWN,UNKNOWN
6830,0,0,0,1,1980-04-18,90800,PARAMILITARY,UNKNOWN
6831,0,0,0,1,1984-10-20,71500,UNKNOWN,UNKNOWN
6832,0,0,0,1,1989-12-04,60100,NATIONAL POLICE,UNKNOWN
6833,0,0,0,1,1989-07-12,111100,ARMY,UNKNOWN
6834,0,0,0,1,1987-12-30,51200,ARMY,UNKNOWN
6835,0,0,0,1,1990-01-03,61800,UNKNOWN,UNKNOWN
6836,0,0,0,1,1989-11-26,132100,ARMY,UNKNOWN
6837,0,0,0,1,1986-07-18,121900,ARMY,UNKNOWN
6838,0,0,0,1,1987-01-24,51300,ARMY,UNKNOWN
6839,0,0,0,1,1989-11-11,60100,UNKNOWN,UNKNOWN
6840,0,0,0,1,1986-03-07,51300,UNKNOWN,UNKNOWN
6841,0,0,0,1,1989-07-22,120600,ARMY,UNKNOWN
6842,0,0,0,1,1989-11-11,61000,ARMY,UNKNOWN
6843,0,0,0,1,1982-09-25,60100,OTHER,UNKNOWN
6844,0,0,0,1,1990-10-13,70600,UNKNOWN,UNKNOWN
6845,0,0,0,1,1989-11-11,50400,UNKNOWN,UNKNOWN
6846,0,0,0,1,1987-09-10,60100,NATIONAL POLICE,UNKNOWN
6847,0,0,0,1,1984-08-15,61800,UNKNOWN,UNKNOWN
6848,0,0,0,1,1988-04-25,61500,ARMY,OTHER
6849,0,0,0,1,1981-10-26,61800,UNKNOWN,UNKNOWN
6850,0,0,0,1,1990-12-13,132200,ARMY,UNKNOWN
6851,0,0,0,1,1988-03-22,60300,ARMY,UNKNOWN
6852,0,0,0,1,1989-02-13,60000,UNKNOWN,UNKNOWN
6853,0,0,0,1,1989-11-19,71500,UNKNOWN,UNKNOWN
6854,0,0,0,1,1988-01-01,80100,UNKNOWN,UNKNOWN
6855,0,0,0,1,1989-07-27,61000,OTHER,UNKNOWN
6856,0,0,0,1,1981-12-20,80100,PARAMILITARY,UNKNOWN
6857,0,0,0,1,1989-10-02,50400,UNKNOWN,UNKNOWN
6858,0,0,0,1,1986-09-24,60800,ARMY,UNKNOWN
6859,0,0,0,1,1986-04-02,60100,ARMY,UNKNOWN
6860,0,0,0,1,1984-03-31,60000,UNKNOWN,UNKNOWN
6861,0,0,0,1,1986-03-14,40500,UNKNOWN,UNKNOWN
6862,0,0,0,1,1989-02-10,10100,TREASURY POLICE,UNKNOWN
6863,0,0,0,1,1990-01-18,20100,OTHER,UNKNOWN
6864,0,0,0,1,1982-05-02,60100,OTHER,UNKNOWN
6865,0,0,0,1,1981-10-15,50100,OTHER,UNKNOWN
6866,0,0,0,1,1983-02-25,71500,ARMY,UNKNOWN
6867,0,0,0,1,1981-09-06,71000,NATIONAL GUARD,UNKNOWN
6868,0,0,0,1,1988-06-26,131000,ARMY,UNKNOWN
6869,0,0,0,1,1983-11-17,61500,ARMY,UNKNOWN
6870,0,0,0,1,1983-12-20,60500,NATIONAL GUARD,OTHER
6871,0,0,0,1,1988-04-19,61100,UNKNOWN,UNKNOWN
6872,0,0,0,1,1989-01-21,60300,UNKNOWN,UNKNOWN
6873,0,0,0,1,1983-12-20,60500,NATIONAL GUARD,OTHER
6874,0,0,0,1,1982-09-25,61000,ARMY,UNKNOWN
6875,0,0,0,1,1982-05-02,60400,ARMY,UNKNOWN
6876,0,0,0,1,1988-12-27,110900,ARMY,UNKNOWN
6877,0,0,1,1,1989-01-23,60800,UNKNOWN,UNKNOWN
6878,0,0,0,1,1982-08-22,60000,PARAMILITARY,UNKNOWN
6879,0,0,0,1,1983-11-12,110900,OTHER,UNKNOWN
6880,0,0,0,1,1987-03-05,61100,UNKNOWN,UNKNOWN
6881,0,0,0,1,1982-12-01,10000,ARMY,UNKNOWN
6882,0,0,0,1,1984-08-29,111600,ARMY,UNKNOWN
6883,0,0,0,1,1988-06-24,40300,UNKNOWN,UNKNOWN
6884,0,0,0,1,1985-05-24,71500,ARMY,ARMY
6885,0,0,0,1,1988-03-07,130100,ARMY,UNKNOWN
6886,0,0,0,1,1987-02-07,20400,UNKNOWN,UNKNOWN
6887,0,0,0,1,1990-11-11,61800,OTHER,UNKNOWN
6888,0,0,0,1,1988-05-28,130500,NATIONAL POLICE,UNKNOWN
6889,0,0,0,1,1989-12-05,61400,TREASURY POLICE,UNKNOWN
6890,0,0,0,1,1989-11-26,132100,ARMY,UNKNOWN
6891,0,0,0,1,1989-11-11,60100,UNKNOWN,UNKNOWN
6892,0,0,0,1,1982-11-03,60100,ARMY,UNKNOWN
6893,0,0,0,1,1982-11-18,112000,OTHER,UNKNOWN
6894,0,0,0,1,1980-11-08,81100,UNKNOWN,UNKNOWN
6895,0,0,0,1,1986-03-29,61900,ARMY,UNKNOWN
6896,0,0,0,1,1987-01-25,51700,ARMY,UNKNOWN
6897,0,0,0,1,1987-04-01,130300,ARMY,UNKNOWN
6898,0,0,0,1,1983-03-14,51000,PARAMILITARY,UNKNOWN
6899,0,0,0,1,1986-10-27,100100,NATIONAL GUARD,UNKNOWN
6900,0,0,0,1,1989-06-09,51200,UNKNOWN,UNKNOWN
6901,0,0,0,1,1988-06-23,131000,ARMY,UNKNOWN
6902,0,0,0,1,1989-08-01,80100,UNKNOWN,UNKNOWN
6903,0,0,0,1,1984-09-01,60100,UNKNOWN,UNKNOWN
6904,0,0,0,1,1984-10-20,71500,UNKNOWN,UNKNOWN
6905,0,0,0,1,1984-10-20,71500,UNKNOWN,UNKNOWN
6906,0,0,0,1,1985-05-25,110100,OTHER,UNKNOWN
6907,0,0,0,1,1987-06-16,61600,ARMY,UNKNOWN
6908,0,0,0,1,1989-02-28,41800,ARMY,UNKNOWN
6909,0,0,0,1,1984-05-28,61400,UNKNOWN,UNKNOWN
6910,0,0,0,1,1989-08-26,60100,UNKNOWN,UNKNOWN
6911,0,0,0,1,1988-04-11,40300,OTHER,UNKNOWN
6912,0,0,0,1,1988-05-07,60100,UNKNOWN,UNKNOWN
6913,0,0,0,1,1990-10-07,60400,UNKNOWN,UNKNOWN
6914,0,0,0,1,1985-05-31,60100,UNKNOWN,UNKNOWN
6915,0,0,0,1,1990-10-10,132500,ARMY,UNKNOWN
6916,0,0,0,1,1982-07-06,60100,OTHER,UNKNOWN
6917,0,0,0,1,1981-09-03,60100,OTHER,UNKNOWN
6918,0,0,0,1,1989-10-03,81800,UNKNOWN,UNKNOWN
6919,0,0,0,1,1989-12-01,60300,UNKNOWN,UNKNOWN
6920,0,0,0,1,1983-06-29,60100,ARMY,UNKNOWN
6921,0,0,0,1,1989-04-08,61000,ARMY,UNKNOWN
6922,0,0,0,1,1987-10-05,60300,UNKNOWN,UNKNOWN
6923,0,0,0,1,1985-05-24,71500,ARMY,UNKNOWN
6924,0,0,0,1,1985-03-05,42800,UNKNOWN,UNKNOWN
6925,0,0,0,1,1982-11-03,60100,ARMY,UNKNOWN
6926,0,0,0,1,1982-01-01,71500,OTHER,UNKNOWN
6927,0,0,0,1,1982-04-04,100100,ARMY,UNKNOWN
6928,0,0,0,1,1982-08-18,61000,ARMY,OTHER
6929,0,0,0,1,1983-07-09,60600,PARAMILITARY,UNKNOWN
6930,0,0,0,1,1983-02-28,71500,UNKNOWN,UNKNOWN
6931,0,0,0,1,1987-04-07,131900,ARMY,UNKNOWN
6932,0,0,0,1,1984-01-28,61000,UNKNOWN,UNKNOWN
6933,0,0,0,1,1989-11-12,60100,UNKNOWN,UNKNOWN
6934,0,0,0,1,1982-06-26,60100,NATIONAL POLICE,UNKNOWN
6935,0,0,0,1,1989-07-30,20700,UNKNOWN,UNKNOWN
6936,0,0,0,1,1982-10-29,60100,UNKNOWN,UNKNOWN
6937,0,0,0,1,1986-03-29,61900,ARMY,UNKNOWN
6938,0,0,0,1,1988-05-30,61000,UNKNOWN,UNKNOWN
6939,0,0,0,1,1987-01-22,121400,UNKNOWN,UNKNOWN
6940,0,0,0,1,1988-06-05,60100,NATIONAL POLICE,UNKNOWN
6941,0,0,0,1,1983-07-10,60300,ARMY,UNKNOWN
6942,0,0,0,1,1990-05-27,60300,UNKNOWN,UNKNOWN
6943,0,0,0,1,1984-03-08,10000,OTHER,OTHER
6944,0,0,0,1,1989-12-11,60100,ARMY,UNKNOWN
6945,0,0,0,1,1989-11-11,121500,UNKNOWN,UNKNOWN
6946,0,1,0,1,1990-02-13,41700,UNKNOWN,UNKNOWN
6947,0,0,0,1,1990-02-16,41200,ARMY,UNKNOWN
6948,0,0,0,1,1989-12-14,61800,TREASURY POLICE,UNKNOWN
6949,0,0,0,1,1990-07-07,81800,ARMY,UNKNOWN
6950,0,0,0,1,1989-09-26,60100,UNKNOWN,UNKNOWN
6951,0,0,0,1,1989-12-14,61800,TREASURY POLICE,UNKNOWN
6952,0,0,0,1,1982-12-16,60100,OTHER,UNKNOWN
6953,0,0,0,1,1989-07-28,30100,UNKNOWN,UNKNOWN
6954,0,0,0,1,1990-06-15,61800,UNKNOWN,UNKNOWN
6955,0,0,0,1,1987-09-27,40100,UNKNOWN,UNKNOWN
6956,0,0,0,1,1988-11-07,100800,UNKNOWN,UNKNOWN
6957,0,0,0,1,1989-11-18,60600,UNKNOWN,UNKNOWN
6958,0,0,0,1,1987-09-04,60300,OTHER,UNKNOWN
6959,0,0,0,1,1983-09-23,60100,TREASURY POLICE,UNKNOWN
6960,0,0,0,1,1985-10-01,60100,UNKNOWN,UNKNOWN
6961,0,0,0,1,1989-04-26,60200,ARMY,UNKNOWN
6962,0,0,0,1,1986-10-17,120700,ARMY,UNKNOWN
6963,0,0,0,1,1987-08-10,82100,ARMY,UNKNOWN
6964,0,0,0,1,1986-05-13,132500,ARMY,UNKNOWN
6965,0,0,0,1,1982-10-06,51000,ARMY,UNKNOWN
6966,0,0,0,1,1980-01-22,60100,NATIONAL GUARD,UNKNOWN
6967,0,0,0,1,1982-08-18,61000,ARMY,OTHER
6968,0,0,0,1,1987-04-07,131900,ARMY,UNKNOWN
6969,0,0,0,1,1989-11-21,60600,NATIONAL GUARD,UNKNOWN
6970,0,0,0,1,1987-04-01,130300,ARMY,UNKNOWN
6971,0,0,0,1,1987-03-11,100100,UNKNOWN,UNKNOWN
6972,0,0,0,1,1989-01-22,71500,ARMY,UNKNOWN
6973,0,0,0,1,1990-06-11,61100,ARMY,UNKNOWN
6974,0,0,0,1,1989-11-11,60500,UNKNOWN,UNKNOWN
6975,0,0,0,1,1987-05-25,71500,ARMY,UNKNOWN
6976,0,0,0,1,1987-12-01,40100,ARMY,UNKNOWN
6977,0,0,0,1,1986-03-14,40500,UNKNOWN,UNKNOWN
6978,0,0,0,1,1985-03-17,60000,UNKNOWN,UNKNOWN
6979,0,0,0,1,1985-02-12,90200,ARMY,UNKNOWN
6980,0,0,0,1,1987-04-07,131900,ARMY,UNKNOWN
6981,0,0,0,1,1982-03-14,30800,PARAMILITARY,UNKNOWN
6982,0,0,0,1,1983-05-14,30800,PARAMILITARY,UNKNOWN
6983,0,0,0,1,1980-03-03,100500,ARMY,UNKNOWN
6984,0,0,0,1,1988-11-23,60300,ARMY,UNKNOWN
6985,0,0,0,1,1990-03-12,50400,ARMY,UNKNOWN
6986,0,0,0,1,1987-04-07,131900,ARMY,UNKNOWN
6987,0,0,0,1,1990-03-12,60300,UNKNOWN,UNKNOWN
6988,0,0,0,1,1982-09-21,121900,ARMY,UNKNOWN
6989,0,0,0,1,1989-12-11,60100,UNKNOWN,UNKNOWN
6990,0,0,0,1,1982-07-12,60100,NATIONAL POLICE,OTHER
6991,0,0,0,1,1982-01-19,60100,OTHER,UNKNOWN
6992,0,0,0,1,1987-10-23,61800,OTHER,UNKNOWN
6993,0,0,0,1,1988-07-15,40300,UNKNOWN,UNKNOWN
6994,0,0,0,1,1989-03-13,110100,ARMY,UNKNOWN
6995,0,0,0,1,1990-08-02,131000,ARMY,UNKNOWN
6996,0,0,0,1,1989-10-22,61500,UNKNOWN,UNKNOWN
6997,0,0,0,1,1983-02-23,60100,UNKNOWN,UNKNOWN
6998,0,0,0,1,1982-10-25,30100,PARAMILITARY,UNKNOWN
6999,0,0,0,1,1990-05-24,60100,UNKNOWN,UNKNOWN
7e3,0,0,0,1,1988-03-16,120100,ARMY,UNKNOWN
7001,0,0,0,1,1985-04-12,130300,ARMY,UNKNOWN
7002,0,0,0,1,1981-10-02,110100,UNKNOWN,UNKNOWN
7003,0,0,0,1,1986-10-17,120700,ARMY,UNKNOWN
7004,0,0,0,1,1981-12-14,131500,ARMY,UNKNOWN
7005,0,0,0,1,1982-10-13,60100,OTHER,UNKNOWN
7006,0,0,0,1,1988-05-28,50100,UNKNOWN,UNKNOWN
7007,0,0,0,1,1983-03-04,20100,PARAMILITARY,UNKNOWN
7008,0,0,0,1,1987-11-04,60100,UNKNOWN,UNKNOWN
7009,0,0,0,1,1986-05-27,60300,ARMY,UNKNOWN
7010,0,0,0,1,1986-02-21,50100,UNKNOWN,UNKNOWN
7011,0,0,0,1,1987-03-11,100100,UNKNOWN,UNKNOWN
7012,0,0,0,1,1989-07-27,61000,OTHER,UNKNOWN
7013,0,0,0,1,1989-07-27,61000,OTHER,UNKNOWN
7014,0,0,0,1,1982-12-12,100800,UNKNOWN,UNKNOWN
7015,0,1,0,0,1982-00-00,43312,DEATH SQUAD,UNKNOWN
7016,0,1,0,0,1980-07-14,41908,ARMY,ARMY
7017,0,1,0,0,1980-02-00,42200,ARMY,DEATH SQUAD
7018,0,1,0,0,1981-10-16,60601,NATIONAL GUARD,UNKNOWN
7019,0,1,1,1,1980-06-28,41502,NATIONAL GUARD,UNKNOWN
7020,0,1,1,0,1981-07-07,60803,DEATH SQUAD,NATIONAL GUARD
7021,0,1,0,0,1980-09-18,41201,ARMY,UNKNOWN
7022,0,1,0,0,1981-10-20,41405,TREASURY POLICE,DEATH SQUAD
7023,0,1,0,0,1980-05-05,43311,DEATH SQUAD,DEATH SQUAD
7024,0,1,0,0,1980-02-00,42200,ARMY,DEATH SQUAD
7025,0,1,0,0,1983-11-00,42200,ARMY,UNKNOWN
7026,0,1,1,0,1981-07-07,60803,DEATH SQUAD,NATIONAL GUARD
7027,0,1,1,1,1980-01-01,41605,NATIONAL GUARD,UNKNOWN
7028,0,1,0,0,1980-01-24,41607,NATIONAL GUARD,DEATH SQUAD
7029,0,1,0,0,1983-00-00,43311,NATIONAL POLICE,UNKNOWN
7030,0,1,0,0,1984-00-00,43311,ARMY,UNKNOWN
7031,0,1,0,0,1980-05-00,41606,DEATH SQUAD,NATIONAL GUARD
7032,0,1,0,0,1985-11-00,60800,ARMY,UNKNOWN
7033,0,1,0,0,1981-08-15,41200,ARMY,ARMY
7034,0,1,0,0,1980-09-00,41201,DEATH SQUAD,UNKNOWN
7035,0,1,0,0,1980-10-05,40301,NATIONAL GUARD,DEATH SQUAD
7036,0,1,0,0,1983-00-00,42611,DEATH SQUAD,UNKNOWN
7037,0,1,1,1,1980-10-24,40301,ARMY,UNKNOWN
7038,0,1,0,0,1982-05-00,41200,ARMY,ARMY
7039,0,1,0,1,1987-01-29,60101,UNKNOWN,UNKNOWN
7040,0,1,0,0,1980-02-01,41607,DEATH SQUAD,NATIONAL GUARD
7041,0,1,0,0,1984-11-18,41601,ARMY,UNKNOWN
7042,0,1,1,0,1980-05-14,41704,ARMY,UNKNOWN
7043,0,1,1,0,1981-07-07,60803,TREASURY POLICE,NATIONAL GUARD
7044,0,1,0,0,1983-09-11,60703,DEATH SQUAD,ARMY
7045,0,1,0,0,1980-00-00,43311,ARMY,UNKNOWN
7046,0,1,0,0,1980-03-00,60706,DEATH SQUAD,UNKNOWN
7047,0,1,0,0,1985-07-00,41405,ARMY,UNKNOWN
7048,0,1,0,0,1985-03-13,41908,ARMY,UNKNOWN
7049,0,1,0,0,1980-07-14,41908,ARMY,ARMY
7050,0,1,0,0,1980-07-14,41908,ARMY,ARMY
7051,0,1,0,0,1980-00-00,41504,UNKNOWN,UNKNOWN
7052,0,1,0,0,1981-06-13,41405,TREASURY POLICE,DEATH SQUAD
7053,0,1,0,0,1983-09-11,60703,DEATH SQUAD,ARMY
7054,0,1,0,0,1980-00-00,43311,DEATH SQUAD,UNKNOWN
7055,0,1,1,0,1981-01-23,41603,ARMY,ARMY
7056,0,1,0,0,1980-10-00,41004,DEATH SQUAD,UNKNOWN
7057,0,1,0,0,1983-07-00,41606,NATIONAL GUARD,DEATH SQUAD
7058,0,1,0,0,1980-01-25,41601,DEATH SQUAD,NATIONAL GUARD
7059,0,1,0,0,1980-01-25,41607,DEATH SQUAD,UNKNOWN
7060,0,1,0,0,1980-05-13,41908,DEATH SQUAD,ARMY
7061,0,1,0,0,1980-00-00,43312,DEATH SQUAD,UNKNOWN
7062,0,1,0,0,1980-07-14,41908,ARMY,ARMY
7063,0,1,0,0,1980-11-14,40401,NATIONAL GUARD,DEATH SQUAD
7064,0,1,0,0,1980-06-15,51220,ARMY,UNKNOWN
7065,0,1,0,0,1981-07-07,41404,TREASURY POLICE,DEATH SQUAD
7066,0,1,0,0,1980-06-15,51219,ARMY,ARMY
7067,0,1,0,0,1981-11-00,41905,ARMY,UNKNOWN
7068,0,1,0,0,1980-00-00,51229,ARMY,UNKNOWN
7069,0,1,0,0,1989-07-02,60501,NATIONAL GUARD,UNKNOWN
7070,0,1,0,0,1982-05-18,41405,ARMY,UNKNOWN
7071,0,1,0,0,1989-02-13,41700,FMLN,ARMY
7072,0,1,1,0,1982-03-03,40505,ARMY,UNKNOWN
7073,0,1,0,0,1980-00-00,41405,TREASURY POLICE,UNKNOWN
7074,0,1,0,0,1984-10-24,40301,FMLN,UNKNOWN
7075,0,1,0,0,1980-02-00,42200,ARMY,DEATH SQUAD
7076,0,1,0,0,1981-07-30,40309,UNKNOWN,DEATH SQUAD
